,Symbol,Name,MarketCap,Sector,Industry,L2,risk_score,close_price,return_2019,return_2018,return_2017,return_2016,return_2015,return_2014,return_2013,return_2012,return_2011,return_2010
1733,BSJR,Invesco BulletShares 2027 High Yield Corporate Bond ETF,12817525.635,,,Micro Cap,,25.2499,,,,,,,,,,
1734,BSMR,Invesco BulletShares 2027 Municipal Bond ETF,5056025.28,,,Micro Cap,,25.23,,,,,,,,,,
1735,BSCS,Invesco BulletShares 2028 Corporate Bond ETF,83137522.17,,,Micro Cap,0.042955606608082585,22.299,,,,,,,,,,
1736,BSMS,Invesco BulletShares 2028 Municipal Bond ETF,5066025.33,,,Micro Cap,,25.47,,,,,,,,,,
1737,BSCT,Invesco BulletShares 2029 Corporate Bond ETF,6087020.29,,,Micro Cap,,20.42,,,,,,,,,,
1738,BSMT,Invesco BulletShares 2029 Municipal Bond ETF,5036025.18,,,Micro Cap,,25.32,,,,,,,,,,
1739,PKW,Invesco BuyBack Achievers ETF,1433992000.0,,,Small Cap,0.14064946565989345,67.51,0.34088472156020133,-0.10533211192838854,0.17752227850122493,0.12880817932952837,-0.04348661490618533,0.12742303087152518,0.45573604235887566,0.13748019878374085,0.10051323099328435,0.1786336294045332
1740,PFM,Invesco Dividend Achievers ETF,325425735.0,,,Small Cap,0.09829036954468119,30.9483,0.26880718184239605,-0.045764470585988204,0.17640003202322663,0.14326158232618735,-0.03053915318158662,0.1117525968727977,0.2570500848137458,0.10606051191242272,0.09152643423517492,0.1480075398621643
1741,PYZ,Invesco DWA Basic Materials Momentum ETF,52334500.0,,,Micro Cap,0.17296630884467076,58.51,0.20658546119198506,-0.24324449046116958,0.20008611195111436,0.22619289756724803,-0.05841897262292517,0.04012067933399899,0.2737414273641785,0.28663236790078805,-0.0868097355791535,0.2836247090665982
1742,PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,27997500.0,,,Micro Cap,0.15414357605461265,54.95,0.18052390314538247,-0.06848297097633649,0.19877441491872472,-0.03537888011493462,-0.00792049679804685,0.08591263229220347,0.39210403103489,0.17799199479801886,0.011769896134272928,0.2920939937373437
1743,PSL,Invesco DWA Consumer Staples Momentum ETF,174862790.0,,,Micro Cap,0.12237912739149577,74.49,0.1416254653407476,0.0092015001347161,0.21816262419864652,-0.036400610526286514,0.12854015983182276,0.16674800647185517,0.3462245754275841,0.09024595492031962,0.09047121976924388,0.195097874074732
1744,PIZ,Invesco DWA Developed Markets Momentum ETF,196254300.0,,,Micro Cap,0.10170276256069011,29.12,0.27488044218050356,-0.16128380993251024,0.30962040274610825,-0.07799749363061359,-0.0032593705732095746,-0.07954752629192474,0.35536723302005746,0.1784944153535455,-0.18927648034123656,0.21047897573717966
1745,PIE,Invesco DWA Emerging Markets Momentum ETF,209949600.0,,,Micro Cap,0.15281308836782137,18.65,0.2558902014292217,-0.22035997694555975,0.4180673910424908,-6.70722393603107e-06,-0.14189258066181343,-0.028482506691169696,-0.010565382573050508,0.17509216636499714,-0.12533578922191635,0.25142302865688837
1746,PXI,Invesco DWA Energy Momentum ETF,33737500.0,,,Micro Cap,0.26044352938415977,24.4859,0.016699428654142423,-0.2756109098724092,-0.08434075787593187,0.30717253803289335,-0.23834123188598133,-0.18448052461505993,0.3047064985723251,0.13955922252014274,0.026334031447011297,0.3957161002499556
1747,PFI,Invesco DWA Financial Momentum ETF,64312000.0,,,Micro Cap,0.12511577594510587,39.68,0.36544462448282,-0.17178142806574714,0.14999697550143343,0.020656939802341956,0.01250516482803321,0.062928895788809,0.4054129556019006,0.19499955209024744,-0.046273822097191,0.14702743806728424
1748,PTH,Invesco DWA Healthcare Momentum ETF,173368260.0,,,Micro Cap,0.21248624289100834,91.94,0.34447873753778935,-0.012349096620189903,0.5014583269755046,-0.12901470752326683,0.01510406485533311,0.14753750453655456,0.44686748539720034,0.1560028771803148,0.06852887211018599,0.13578672517878032
1749,PRN,Invesco DWA Industrials Momentum ETF,107598450.0,,,Micro Cap,0.17613571444237855,70.31,0.3452208242772006,-0.16190499776107548,0.2282223505112,0.12705313141576302,-0.05570180084614873,-0.0027954985187956805,0.5052836699883958,0.19347386320196214,-0.0643797477791922,0.32992475763475215
1750,PDP,Invesco DWA Momentum ETF,1836198000.0,,,Small Cap,0.12899747284767185,66.39,0.33130045712097034,-0.05965204267437563,0.23296568036597032,0.02343731273744898,0.011271689162638543,0.12207649093490658,0.3168284659924112,0.181720583705701,0.015292096320877802,0.26574189002964754
1751,DWAQ,Invesco DWA NASDAQ Momentum ETF,53252000.0,,,Micro Cap,0.21364141795619723,129.645,0.45486587713361315,-0.14269005465278928,0.3123684995343079,0.05194392431260475,0.04366160966829513,0.031168611358277643,0.44700791240205406,0.0761921319155936,-0.08681922994199731,0.23393699781460242
1752,DWAS,Invesco DWA SmallCap Momentum ETF,256432000.0,,,Micro Cap,0.1691043714801964,56.7693,,,,,,,,,,
1753,DWIN,Invesco DWA Tactical Multi-Asset Income ETF,42663745.8568,,,Micro Cap,0.03065041484057266,25.7497,,,,,,,,,,
1754,DWTR,Invesco DWA Tactical Sector Rotation ETF,56652784.335,,,Micro Cap,0.15386394659706393,33.57,,,,,,,,,,
1755,PTF,Invesco DWA Technology Momentum ETF,211242000.0,,,Micro Cap,0.23390057369435546,81.12,0.4670590341623644,0.00010046548040132386,0.32070204983444506,0.008379810934549203,0.0344019580715722,0.08853623294032831,0.3584961926953787,0.13262396412792876,-0.09168928910220242,0.11152362475360822
1756,PUI,Invesco DWA Utilities Momentum ETF,156244000.0,,,Micro Cap,0.11169106491202237,36.13,0.2094822371056686,0.06126157835006629,0.11848661706216856,0.18208606452354048,-0.027211931669141265,0.17428518636034784,0.22510082554524335,0.09414797589906776,0.07247923767400621,0.07105442037216991
1757,IDLB,Invesco FTSE International Low Beta Equal Weight ETF,36002403.8019,,,Micro Cap,0.09384028284549982,27.97,,,,,,,,,,
1758,PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,1988479500.0,,,Small Cap,0.14791305369657842,133.7672,0.21908203103075152,-0.11430933832386692,0.13818604590235362,0.24525708029278115,-0.05552502957462069,0.04278237154194087,0.42028598720970844,0.17958053544801467,-0.06015463096599161,0.28291299654624535
1759,PIO,Invesco Global Water ETF,207831500.0,,,Micro Cap,0.11675335136860836,31.3731,0.3558931862735044,-0.09712722556737274,0.26524288510106864,0.008116195057874531,-0.07460506867567851,0.007323564207081024,0.304248743801649,0.17789149516549219,-0.2093531163645148,0.11222633016067785
1760,PGJ,Invesco Golden Dragon China ETF,213936950.0,,,Micro Cap,0.2595720184547615,40.8,0.3215765384041469,-0.29502107672461,0.6026568312378995,-0.11435040251972906,0.18571374022224774,-0.07372400970198778,0.6000654392717697,0.0008388373143082273,-0.24825102880658434,0.11320606839756842
1761,PEY,Invesco High Yield Equity Dividend Achievers ETF,968814975.0,,,Small Cap,0.1086885192456389,18.7266,0.24763958562683142,-0.07483586019865462,0.08780802600202597,0.31397245882754254,0.02381647732375103,0.18031478651055033,0.305243411558205,0.06255758646984,0.08599100756139011,0.2088826456884889
1762,IPKW,Invesco International BuyBack Achievers ETF,151054640.0,,,Micro Cap,0.11570928952316073,32.96,,,,,,,,,,
1763,PID,Invesco International Dividend Achievers ETF,783634500.0,,,Small Cap,0.10151434337752945,17.0289,0.2586837806632549,-0.11458371080335705,0.19054277406356812,0.10441844891329621,-0.19353774891968678,-0.013070656963509508,0.1912444370825046,0.11817472079433933,-0.022771499340839774,0.1345691250374943
1764,KBWB,Invesco KBW Bank ETF,576104000.0,,,Small Cap,0.19217180814369622,54.41,,,,,,,,,,
1765,KBWD,Invesco KBW High Dividend Yield Financial ETF,310362000.0,,,Small Cap,0.11113538208527493,22.005,0.2073382499267249,-0.08698543075470322,0.1204581457756233,0.20504998037895006,-0.10238181237643074,0.08301399219333394,0.18378803365398366,0.162941762817705,-0.005933802865766946,
1766,KBWY,Invesco KBW Premium Yield Equity REIT ETF,313605225.0,,,Small Cap,0.16231941600981029,29.9192,0.23363160476777178,-0.1819817673384322,0.00815236275652964,0.3304863392303037,-0.08147351272065473,0.23729430429731901,0.10734600675712058,0.2884358482934002,-0.050876461131444395,
1767,KBWP,Invesco KBW Property & Casualty Insurance ETF,102102000.0,,,Micro Cap,0.1362422483746728,71.3125,0.28671878771856396,-0.02758305442597475,0.08868567992002707,0.18414661293907497,0.1461067032880381,0.11719453756725162,0.3417344098379036,0.24268472706925248,-0.007354926139673701,
1768,KBWR,Invesco KBW Regional Banking ETF,67166250.0,,,Micro Cap,0.2072538795135192,51.563,,,,,,,,,,
1769,LDRI,Invesco LadderRite 0-5 Year Corporate Bond ETF,10146000.0,,,Micro Cap,0.02984473177633289,25.34,,,,,,,,,,
1770,PNQI,Invesco Nasdaq Internet ETF,556990000.0,,,Small Cap,0.1855040941282031,145.82,0.2876262934647287,-0.05081667358000197,0.40049587852915236,0.030038552498816706,0.19585648524666244,-0.020154901560428318,0.651471439788639,0.20098072753023488,-0.004324045454200287,0.34197292383851186
1771,PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ET,1798029440.0,,,Small Cap,0.13576805840626713,15.365,,,,,,,,,,
1772,QQQ,"Invesco QQQ Trust, Series 1",92736207000.0,,,Large Cap,0.15460820559960597,218.12,0.38961546942525804,-0.0012619995790678074,0.3266353790074663,0.07097898540131209,0.09435899342023246,0.19181408415348145,0.3663416813819327,0.1811255539046479,0.03475768547176239,0.20143779124039973
1773,ISDX,Invesco RAFI Strategic Developed ex-US ETF,260386026.57,,,Micro Cap,0.15507992348050817,25.72,,,,,,,,,,
1774,ISDS,Invesco RAFI Strategic Developed ex-US Small Company ETF,16152524.85,,,Micro Cap,0.11085010001658405,24.85,,,,,,,,,,
1775,ISEM,Invesco RAFI Strategic Emerging Markets ETF,29048277.665,,,Micro Cap,0.1667874679135249,25.36,,,,,,,,,,
1776,IUS,Invesco RAFI Strategic US ETF,137788528.41,,,Micro Cap,0.1294671422800381,27.66,,,,,,,,,,
1777,IUSS,Invesco RAFI Strategic US Small Company ETF,27868525.335,,,Micro Cap,0.14057048795336693,24.8062,,,,,,,,,,
1778,USLB,Invesco Russell 1000 Low Beta Equal Weight ETF,72723785.475,,,Micro Cap,0.10205261902570269,34.98,,,,,,,,,,
1779,PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,22827000.0,,,Micro Cap,0.17803962524038208,64.4822,0.17486026473668703,-0.09284807505375225,0.18150062498601316,0.1516357978625551,-0.08552828135222945,0.04044119771830146,0.4958987010340472,0.2303290490963108,-0.027344367167959627,
1780,PSCC,Invesco S&P SmallCap Consumer Staples ETF,46935000.0,,,Micro Cap,0.14522099852247744,75.98,0.17383687339990117,-0.06719937437855861,0.0972496394574458,0.27703279987772933,0.02134238460054383,0.11060226173052778,0.4534336866412483,0.10511192685250248,0.07064132286697578,
1781,PSCE,Invesco S&P SmallCap Energy ETF,21018000.0,,,Micro Cap,0.4104054860915144,5.8168,-0.1493400542069162,-0.4298498720700611,-0.2670057300279093,0.3712313945302792,-0.4785483216183666,-0.35781524815646526,0.37755743679042775,-0.01208255592292884,0.02305348765245685,
1782,PSCF,Invesco S&P SmallCap Financials ETF,127631250.0,,,Micro Cap,0.14531777579371624,55.4233,0.22071516361764232,-0.08426453603125061,0.06710237070405167,0.3250918747133915,0.00015188562159407226,0.07690701359958263,0.304642991933731,0.1698940850886983,0.017085227229162392,
1783,PSCH,Invesco S&P SmallCap Health Care ETF,525602000.0,,,Small Cap,0.19402120684601798,131.795,0.20171117537092642,0.09149241838669098,0.34866518446088235,0.016679782474739113,0.20264397066318662,0.09524143207410729,0.559863401256355,0.1264347858783561,0.1253814624594476,
1784,PSCI,Invesco S&P SmallCap Industrials ETF,59164000.0,,,Micro Cap,0.17596255166372846,70.72,0.29802418783427576,-0.13201758984951684,0.17519486062684053,0.29002610553608954,-0.06515187996904914,0.02984791019090971,0.43497109192225647,0.195289590871639,-0.059721184281369744,
1785,PSCT,Invesco S&P SmallCap Information Technology ETF,361188000.0,,,Small Cap,0.18334111239816656,96.988,0.39374791536232534,-0.09335736218215118,0.0996008176752905,0.3347288114475211,0.043324093739875336,0.12933966592822688,0.4544530840609027,0.10520499117695148,-0.04600285665338877,
1786,PSCM,Invesco S&P SmallCap Materials ETF,14091090.0,,,Micro Cap,0.22977421686832356,44.42,0.2175140938397937,-0.23281443579271632,0.10371667567604681,0.5379873891740012,-0.2581503225148416,-0.0016409589038015593,0.3783734612205698,0.230180172345257,-0.09073098550507985,
1787,PSCU,Invesco S&P SmallCap Utilities & Communication Services ETF,37866500.0,,,Micro Cap,0.1308790755933216,53.87,0.09671030183867813,-0.04803637866887145,0.12414834283414944,0.2440516257643044,0.05808068851693848,0.1769951989344578,0.22180900590687025,0.002262406573990239,0.12094086516873648,
1788,VRIG,Invesco Variable Rate Investment Grade ETF,375405025.02699995,,,Small Cap,0.010872299053857597,25.0069,,,,,,,,,,
1789,PHO,Invesco Water Resources ETF,1162000000.0,,,Small Cap,0.12492372098090213,39.5134,0.3757162172305124,-0.06396559718876194,0.23549452209437782,0.14013319977888994,-0.15254770384158178,-0.01217870335500082,0.2707555950374396,0.24350660005693903,-0.10725768290007787,0.13248232543479044
1790,ISTR,Investar Holding Corporation,238005509.92,Finance,Major Banks,Micro Cap,0.23206795062220836,22.85,,,,,,,,,,
1792,ICMB,"Investcorp Credit Management BDC, Inc.",96307109.32,,,Micro Cap,0.2141369112962368,7.12,,,,,,,,,,
1793,ISBC,"Investors Bancorp, Inc.",2914785171.72,Finance,Major Banks,Mid Cap,0.20229840555811635,11.695,0.18991766080134354,-0.22844337510179646,0.019468644712360428,0.14661377699342149,0.12616739471304506,0.1318951836212916,0.45255762821129375,0.3225709256243945,0.02743880638286611,0.1992686177964489
1794,ITIC,Investors Title Company,309836641.6,Finance,Specialty Insurers,Small Cap,0.24078860405226105,163.3,-0.043908000347492204,-0.0498521161766331,0.2786638469704317,0.5931161556721425,0.3788373622800636,-0.09582270043264263,0.3557008471250114,0.6865079989531948,0.18220645653044,-0.003870762525332805
1795,NVIV,InVivo Therapeutics Holdings Corp.,4460283.9,Health Care,Medical/Dental Instruments,Micro Cap,1.1949843864312337,0.28,-0.8543046356308832,-0.9215584420538567,-0.8166666666666667,-0.41666666666666663,0.36363636363636354,-0.4260869565217391,0.32183908045977017,-0.3672727272727273,0.22222222222222232,
1796,IONS,"Ionis Pharmaceuticals, Inc.",8458081463.02,Health Care,Major Pharmaceuticals,Mid Cap,0.3770039182143651,59.31,0.1174620479617372,0.07475153465728357,0.0516411731433839,-0.22767638308799898,0.003077399117973334,0.5496988313755402,2.8160921220195276,0.44798883843923853,-0.28754939528849077,-0.08910889304331904
1797,IOVA,"Iovance Biotherapeutics, Inc.",3012903595.625,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Mid Cap,0.6602916426747311,21.615,2.127683515486916,0.10625004768371582,0.1510791682807091,-0.09974093288251218,-0.019059732852432676,-0.25047620137532556,-0.5227272727272727,-0.78,-0.19999999999999996,
1798,IPGP,IPG Photonics Corporation,7745572921.8,Technology,Semiconductors,Mid Cap,0.43636187501746126,135.17,0.2791949598182306,-0.47092888277134326,1.1692838300967598,0.10711075628209943,0.19006948533357826,-0.034660513081447686,0.16444109277652608,0.9678182352446278,0.07115743304660582,0.8900180337367001
1799,CLRG,IQ Chaikin U.S. Large Cap ETF,287370820.0,,,Micro Cap,0.1376597843826226,26.67,,,,,,,,,,
1800,CSML,IQ Chaikin U.S. Small Cap ETF,166318565.0,,,Micro Cap,0.1715858877931163,26.96,,,,,,,,,,
1801,IQ,"iQIYI, Inc.",7128381764.19,Consumer Services,Consumer Electronics/Video Chains,Mid Cap,0.4769187855619904,21.68,,,,,,,,,,
1802,IRMD,iRadimed Corporation,301470303.75,Health Care,Medical/Dental Instruments,Small Cap,0.5220868753566489,25.7,,,,,,,,,,
1803,IRTC,"iRhythm Technologies, Inc.",2262811835.52,Health Care,Medical/Dental Instruments,Mid Cap,0.459328191434632,87.77,,,,,,,,,,
1804,IRIX,IRIDEX Corporation,46995774.32,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Micro Cap,0.8062775170908759,2.62,-0.5255318915806179,-0.38320211550497996,-0.45803700866697294,0.5134553796932659,0.08023250578802665,-0.15437558338704982,1.6076922634884698,0.04278077150339543,-0.0459183834831397,0.2768730167864546
1805,IRDM,Iridium Communications Inc,3532994187.8,Capital Goods,Telecommunications Equipment,Mid Cap,0.4043138062889859,24.94,0.3355012667068744,0.5635593614164554,0.2291666376921877,0.14149828247901808,-0.1374359130859375,0.56,-0.06994044715263992,-0.1284047007856124,-0.06545454083066993,0.027397294438938458
1806,IRBT,iRobot Corporation,1549791222.08,Consumer Durables,Consumer Electronics/Appliances,Small Cap,0.49581254777415995,53.37,-0.39539046620849605,0.09178619551025524,0.31223260816232945,0.6511298938846095,0.019585261557257816,-0.0014379993213196052,0.8553895881765554,-0.37219432054843204,0.19975889824547677,0.4136362853129065
1807,IRWD,"Ironwood Pharmaceuticals, Inc.",1975908387.6,Health Care,Major Pharmaceuticals,Small Cap,0.4620819386237686,12.16,0.5339904159032829,-0.3088725758934231,-0.019620718147388083,0.31924082673995136,-0.24347263594396673,0.3195520811051209,0.04783400736488064,-0.07435256075233643,0.15652173434703998,
1808,IRCP,IRSA Propiedades Comerciales S.A.,52174093.14,Consumer Services,Building operators,Micro Cap,0.6437051041001449,13.5,-0.04474401247970916,-0.6751332537854451,0.23688236105044091,0.41475956468685315,0.6442212646301828,0.11679060540924757,0.49286973773829845,0.14548211302525704,0.14653960906489272,0.726649793292031
1809,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,1995435000.0,,,Small Cap,0.013893150962818126,51.267,,,,,,,,,,
1810,ISHG,iShares 1-3 Year International Treasury Bond ETF,66747695.0,,,Micro Cap,0.04108447660236681,78.12,-0.00639420915961586,-0.035395724954209395,0.10913621712951804,-0.021303866500230306,-0.07705717945032187,-0.10082452654993446,-0.02567104665031228,0.015774587823123243,-0.02914914907240107,0.010999407497506164
1811,SHY,iShares 1-3 Year Treasury Bond ETF,17555867000.0,,,Large Cap,0.011893429823628314,84.955,0.03380738674098138,0.014631958974723691,0.002627085460628731,0.008226359623418444,0.004298043507478422,0.004470194189277965,0.0021461079325688637,0.002502178071026817,0.014404809766551008,0.022796241529031702
1812,TLT,iShares 20+ Year Treasury Bond ETF,17942600000.0,,,Large Cap,0.121955857602705,143.83,0.1411842662418874,-0.016119044186640563,0.09182584484329404,0.01171622881728518,-0.017895767116322125,0.2730193450587757,-0.13381348159629158,0.024093933000561174,0.3400113136848879,0.09012681287533986
1813,IEI,iShares 3-7 Year Treasury Bond ETF,8764526000.0,,,Mid Cap,0.03151549304914508,127.39,0.05704723962290492,0.013623558939765745,0.012189739323984927,0.012232552163829569,0.016369233876882827,0.03169281783852829,-0.018431617883259532,0.01797442827685103,0.08306335420382549,0.06318030461318447
